Order ID,Revenue,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month,Year
B-26767,"$6,724","$1,539",19,Furniture,Bookcases,COD,12/13/2021,Dennis Rivera,California,San Francisco,2021-12,2021
B-26767,"$6,724","$1,539",19,Furniture,Bookcases,COD,6/3/2021,Nancy Keller,Texas,Dallas,2021-06,2021
B-25501,"$9,874","$3,895",4,Office Supplies,Binders,EMI,2/24/2025,Michelle Anderson,Ohio,Cleveland,2025-02,2025
B-26029,"$4,918","$1,485",7,Electronics,Phones,UPI,2/2/2023,Anthony May,Florida,Tampa,2023-02,2023
B-25292,"$3,189","$1,180",19,Office Supplies,Paper,Credit Card,12/31/2021,Michelle Guerra,New York,New York City,2021-12,2021
B-25873,"$2,684",$713,2,Electronics,Electronic Games,UPI,6/15/2024,Meghan Ballard,New York,New York City,2024-06,2024
B-25873,"$2,684",$713,2,Electronics,Electronic Games,UPI,6/5/2022,Brian Wheeler,New York,Buffalo,2022-06,2022
B-25873,"$2,684",$713,2,Electronics,Electronic Games,UPI,5/11/2020,William Rosario,Texas,Dallas,2020-05,2020
B-25444,"$7,626",$229,5,Office Supplies,Pens,EMI,2/11/2024,Jessica Hunt,Illinois,Springfield,2024-02,2024
B-25444,"$7,626",$229,5,Office Supplies,Pens,EMI,11/25/2020,Tony Chavez,Ohio,Columbus,2020-11,2020
B-26796,"$6,669","$3,063",19,Electronics,Printers,UPI,8/12/2023,Mary Crawford,Ohio,Cincinnati,2023-08,2023
B-25537,"$6,123","$1,686",3,Office Supplies,Markers,Credit Card,5/6/2022,Roger Morrison,Ohio,Cincinnati,2022-05,2022
B-26083,"$3,265","$1,390",16,Office Supplies,Paper,Credit Card,1/17/2024,Bethany Harrison,California,Los Angeles,2024-01,2024
B-25298,"$8,104","$1,039",6,Office Supplies,Markers,COD,11/24/2021,Lisa Mcintyre,Florida,Orlando,2021-11,2021
B-25298,"$8,104","$1,039",6,Office Supplies,Markers,COD,10/6/2021,Carolyn Gonzalez,Florida,Miami,2021-10,2021
B-25298,"$8,104","$1,039",6,Office Supplies,Markers,COD,1/27/2025,Christina Oconnell,California,San Francisco,2025-01,2025
B-26734,$847,$355,17,Furniture,Tables,COD,5/23/2022,James Garcia,New York,Buffalo,2022-05,2022
B-26734,$847,$355,17,Furniture,Tables,COD,11/28/2023,Emily Frederick,Texas,Austin,2023-11,2023
B-26734,$847,$355,17,Furniture,Tables,COD,1/18/2023,Shawn Wise,California,San Francisco,2023-01,2023
B-25483,"$3,129",$55,9,Furniture,Bookcases,Debit Card,9/6/2021,Carrie Alvarez,Illinois,Peoria,2021-09,2021
B-25483,"$7,821","$3,821",13,Electronics,Laptops,EMI,9/6/2021,Carrie Alvarez,Illinois,Peoria,2021-09,2021
B-26041,"$9,498",$256,12,Electronics,Phones,COD,2/22/2021,Matthew James,Illinois,Peoria,2021-02,2021
B-26041,"$9,498",$256,12,Electronics,Phones,COD,10/6/2021,Jerry Alvarado,New York,New York City,2021-10,2021
B-26750,"$5,461","$1,214",7,Furniture,Sofas,Credit Card,6/7/2020,Paul Zimmerman,New York,Rochester,2020-06,2020
B-26138,"$3,084",$611,19,Furniture,Bookcases,UPI,5/21/2024,Carl Ryan,Texas,Dallas,2024-05,2024
B-26929,"$6,087","$3,043",1,Furniture,Sofas,COD,8/5/2020,Kelly Roberts,New York,Buffalo,2020-08,2020
B-25359,$611,$300,3,Furniture,Bookcases,Credit Card,10/15/2020,Jack Woods,Illinois,Peoria,2020-10,2020
B-25738,"$9,909","$2,999",18,Office Supplies,Markers,COD,5/15/2021,Albert Alexander Jr.,Ohio,Cleveland,2021-05,2021
B-25738,"$9,909","$2,999",18,Office Supplies,Markers,COD,1/13/2022,Teresa Perez,Texas,Austin,2022-01,2022
B-25931,"$6,485","$3,178",18,Furniture,Sofas,UPI,7/18/2023,Amanda Williams,Ohio,Columbus,2023-07,2023
B-25706,"$7,259","$1,969",10,Electronics,Laptops,Credit Card,12/8/2022,Kristen Lawson,Illinois,Springfield,2022-12,2022
B-25352,"$3,333",$700,18,Electronics,Printers,COD,4/17/2023,Jacob Stewart,Florida,Miami,2023-04,2023
B-26909,"$7,786","$1,202",4,Furniture,Sofas,EMI,6/23/2020,Daniel Brooks,Illinois,Peoria,2020-06,2020
B-26296,"$7,644","$2,428",6,Electronics,Phones,Debit Card,1/20/2022,Aaron Dunn,Illinois,Springfield,2022-01,2022
B-26112,"$1,476",$247,5,Furniture,Bookcases,COD,11/18/2023,Jacob Martinez,California,Los Angeles,2023-11,2023
B-26112,"$1,476",$247,5,Furniture,Bookcases,COD,1/19/2022,Raymond Burgess,California,San Diego,2022-01,2022
B-26790,"$3,445","$1,405",16,Furniture,Sofas,EMI,9/21/2020,Jennifer Cooke,California,San Francisco,2020-09,2020
B-26790,"$9,837",$384,1,Electronics,Laptops,UPI,9/21/2020,Jennifer Cooke,California,San Francisco,2020-09,2020
B-25986,"$1,314",$457,8,Furniture,Sofas,EMI,6/11/2021,Tyrone White,California,San Diego,2021-06,2021
B-25630,"$5,951",$936,6,Electronics,Laptops,Debit Card,8/7/2024,Charles Williams,Texas,Dallas,2024-08,2024
B-25630,"$5,951",$936,6,Electronics,Laptops,Debit Card,7/26/2022,Amy Page,Ohio,Columbus,2022-07,2022
B-26872,$992,$177,6,Electronics,Phones,UPI,1/13/2024,Scott Gibbs,California,Los Angeles,2024-01,2024
B-26872,"$4,699",$625,18,Office Supplies,Markers,EMI,1/13/2024,Scott Gibbs,California,Los Angeles,2024-01,2024
B-25870,"$5,557","$2,114",17,Electronics,Laptops,EMI,5/28/2021,Angela Roberts,Ohio,Cleveland,2021-05,2021
B-25991,"$3,436",$933,3,Electronics,Electronic Games,Credit Card,6/13/2021,Kyle Hernandez,Texas,Dallas,2021-06,2021
B-25198,"$9,840","$3,870",11,Electronics,Printers,Debit Card,4/25/2023,Cynthia Ferguson,Texas,Austin,2023-04,2023
B-25189,"$7,620",$125,4,Office Supplies,Paper,EMI,7/5/2021,Brandi Garcia,California,San Francisco,2021-07,2021
B-25189,"$7,620",$125,4,Office Supplies,Paper,EMI,10/12/2024,Matthew Blake,California,San Francisco,2024-10,2024
B-26563,"$4,314","$1,591",5,Furniture,Tables,Debit Card,10/4/2021,Lauren Howell,New York,Buffalo,2021-10,2021
B-25548,"$8,851",$999,12,Electronics,Laptops,UPI,2/7/2024,Joseph Wilson,Ohio,Cincinnati,2024-02,2024
B-25965,$544,$272,2,Electronics,Laptops,Debit Card,3/5/2021,Tanner Vance,Texas,Houston,2021-03,2021
B-25965,$544,$272,2,Electronics,Laptops,Debit Card,6/25/2023,Michael Nash,New York,Buffalo,2023-06,2023
B-26545,$537,$142,20,Office Supplies,Markers,EMI,8/2/2021,Brent Thomas,Illinois,Peoria,2021-08,2021
B-26603,"$5,944","$2,661",7,Electronics,Laptops,EMI,3/17/2022,Harold Mitchell,Texas,Austin,2022-03,2022
B-26393,"$2,258",$135,18,Electronics,Printers,Credit Card,2/7/2024,Ashley Palmer,Florida,Miami,2024-02,2024
B-26393,"$2,258",$135,18,Electronics,Printers,Credit Card,8/19/2022,Stephen Hogan,California,San Diego,2022-08,2022
B-26628,"$9,609","$4,339",3,Furniture,Sofas,Debit Card,9/19/2024,George Ashley,Texas,Houston,2024-09,2024
B-26628,"$9,609","$4,339",3,Furniture,Sofas,Debit Card,4/5/2020,Sara Bailey,Ohio,Cincinnati,2020-04,2020
B-25945,"$9,952","$3,301",15,Electronics,Electronic Games,Debit Card,3/10/2023,Tanya Thomas MD,Texas,Dallas,2023-03,2023
B-26565,"$9,873","$4,585",7,Office Supplies,Paper,Credit Card,8/10/2020,Maria Galvan,Ohio,Columbus,2020-08,2020
B-25684,"$3,560","$1,335",15,Electronics,Electronic Games,COD,4/29/2020,Duane Kelly,New York,New York City,2020-04,2020
B-25684,"$3,560","$1,335",15,Electronics,Electronic Games,COD,3/16/2023,Frank Reynolds,Illinois,Springfield,2023-03,2023
B-26612,"$6,528",$76,9,Electronics,Phones,Debit Card,5/4/2020,Aaron Kim,New York,Buffalo,2020-05,2020
B-26612,"$8,930","$3,374",12,Furniture,Sofas,Debit Card,5/4/2020,Aaron Kim,New York,Buffalo,2020-05,2020
B-25839,"$4,521","$1,778",9,Office Supplies,Paper,Debit Card,10/15/2024,David Allen,Florida,Tampa,2024-10,2024
B-25898,"$7,091","$2,317",10,Furniture,Sofas,Credit Card,6/9/2022,Monica Lee,California,San Diego,2022-06,2022
B-26120,"$2,101",$287,8,Office Supplies,Pens,COD,7/4/2020,Kimberly Fuller,Ohio,Cleveland,2020-07,2020
B-26120,"$2,101",$287,8,Office Supplies,Pens,COD,4/9/2023,Erica Scott,Illinois,Chicago,2023-04,2023
B-26426,"$8,644","$1,968",9,Office Supplies,Paper,Debit Card,11/24/2023,Melissa Mitchell,Illinois,Chicago,2023-11,2023
B-26309,"$6,672","$3,319",4,Furniture,Tables,UPI,11/29/2023,Joshua Murray,Texas,Dallas,2023-11,2023
B-26309,"$6,672","$3,319",4,Furniture,Tables,UPI,5/20/2024,John Jones,California,San Diego,2024-05,2024
B-26789,"$4,699",$103,12,Office Supplies,Binders,UPI,5/21/2024,Cheryl Johnson,Ohio,Cincinnati,2024-05,2024
B-26420,"$4,897","$1,001",14,Furniture,Sofas,Debit Card,12/7/2021,Lisa Farmer,Texas,Houston,2021-12,2021
B-26420,"$4,897","$1,001",14,Furniture,Sofas,Debit Card,1/6/2025,Christopher Walker,Ohio,Cincinnati,2025-01,2025
B-26257,"$5,460","$2,088",14,Furniture,Tables,Debit Card,7/13/2022,Elizabeth Coffey,New York,Buffalo,2022-07,2022
B-26257,"$5,460","$2,088",14,Furniture,Tables,Debit Card,4/19/2020,Joseph Clark,Ohio,Cincinnati,2020-04,2020
B-25603,"$9,272","$1,771",19,Office Supplies,Markers,UPI,11/14/2024,Jamie Brewer,Illinois,Springfield,2024-11,2024
B-25603,"$9,272","$1,771",19,Office Supplies,Markers,UPI,4/18/2020,Lauren Boyer,Texas,Dallas,2020-04,2020
B-25010,"$7,870","$1,057",15,Office Supplies,Pens,Credit Card,10/18/2023,Howard Esparza,Texas,Houston,2023-10,2023
B-25010,"$7,870","$1,057",15,Office Supplies,Pens,Credit Card,3/21/2021,James Hickman,Ohio,Cleveland,2021-03,2021
B-25889,"$7,992",$893,12,Electronics,Laptops,Credit Card,9/13/2024,Jennifer Hernandez,Ohio,Cleveland,2024-09,2024
B-25889,"$7,992",$893,12,Electronics,Laptops,Credit Card,5/4/2023,Shannon Warren,New York,New York City,2023-05,2023
B-25889,"$7,992",$893,12,Electronics,Laptops,Credit Card,5/31/2023,Ashley Aguilar,Illinois,Chicago,2023-05,2023
B-26675,"$6,499","$2,189",18,Electronics,Electronic Games,EMI,6/15/2024,Daniel Price,New York,New York City,2024-06,2024
B-26675,"$6,499","$2,189",18,Electronics,Electronic Games,EMI,4/3/2021,James Perez,Florida,Orlando,2021-04,2021
B-26168,"$8,848","$2,090",9,Office Supplies,Pens,Debit Card,1/14/2025,Jerry Smith,California,San Diego,2025-01,2025
B-25436,"$8,044","$3,634",3,Office Supplies,Markers,COD,12/24/2020,Andre Fernandez,Florida,Orlando,2020-12,2020
B-25436,"$8,044","$3,634",3,Office Supplies,Markers,COD,10/7/2022,Anthony West,California,San Diego,2022-10,2022
B-25794,"$7,417","$1,334",16,Furniture,Bookcases,COD,10/5/2021,Amber Flowers,Florida,Tampa,2021-10,2021
B-26495,"$3,451",$658,3,Office Supplies,Markers,UPI,12/28/2024,Patricia Davis,Illinois,Chicago,2024-12,2024
B-25815,"$8,531","$2,555",4,Electronics,Laptops,EMI,5/14/2022,Jasmine Gibbs,Texas,Austin,2022-05,2022
B-25022,"$6,646",$848,15,Furniture,Sofas,Debit Card,8/19/2023,Nicole Dudley,New York,New York City,2023-08,2023
B-25022,"$6,646",$848,15,Furniture,Sofas,Debit Card,7/14/2023,Lori Colon,New York,Buffalo,2023-07,2023
B-26928,"$2,553",$907,6,Electronics,Laptops,Credit Card,6/22/2023,William Carr,Texas,Dallas,2023-06,2023
B-25905,"$8,490","$3,485",3,Electronics,Phones,Credit Card,3/21/2023,Jeffrey Dixon,New York,New York City,2023-03,2023
B-26739,"$2,689","$1,330",3,Furniture,Tables,UPI,12/13/2020,Robert Sexton,California,Los Angeles,2020-12,2020
B-26739,"$2,689","$1,330",3,Furniture,Tables,UPI,5/29/2024,Brooke Gonzalez,Florida,Miami,2024-05,2024
B-25697,$815,$54,14,Furniture,Tables,Debit Card,5/25/2021,Victoria Bryant MD,California,San Francisco,2021-05,2021
B-25234,"$5,024",$379,2,Office Supplies,Paper,UPI,4/2/2024,Nancy Kennedy,Texas,Dallas,2024-04,2024
B-25234,"$5,024",$379,2,Office Supplies,Paper,UPI,12/3/2022,Andrew Barry,Illinois,Peoria,2022-12,2022
B-25665,"$8,962","$2,444",18,Electronics,Electronic Games,Debit Card,7/12/2021,Carlos Wheeler,Ohio,Cleveland,2021-07,2021
B-25665,"$8,962","$2,444",18,Electronics,Electronic Games,Debit Card,3/22/2020,Isabella Roach,Illinois,Peoria,2020-03,2020
B-25028,"$1,961",$59,12,Office Supplies,Binders,UPI,8/9/2020,Samantha Williams,Florida,Orlando,2020-08,2020
B-26659,$526,$83,4,Furniture,Sofas,Credit Card,2/18/2022,Samuel Little MD,Illinois,Chicago,2022-02,2022
B-25966,"$6,093","$3,042",9,Furniture,Bookcases,Debit Card,6/14/2021,Paul Taylor,California,San Francisco,2021-06,2021
B-25966,"$6,093","$3,042",9,Furniture,Bookcases,Debit Card,3/1/2021,Susan Baker,California,San Diego,2021-03,2021
B-25350,"$7,699",$246,5,Electronics,Electronic Games,Debit Card,9/23/2023,Mark Fry,Texas,Austin,2023-09,2023
B-26370,"$8,825","$3,594",15,Furniture,Tables,Debit Card,7/31/2024,Megan Mclean,New York,New York City,2024-07,2024
B-26298,"$2,082",$642,8,Electronics,Phones,EMI,6/2/2020,Caitlin Hunt,New York,Rochester,2020-06,2020
B-26298,"$2,082",$642,8,Electronics,Phones,EMI,12/15/2022,Jenna Holland,Texas,Austin,2022-12,2022
B-26298,"$2,082",$642,8,Electronics,Phones,EMI,8/7/2020,Stephanie Oconnell,New York,Buffalo,2020-08,2020
B-25068,$914,$163,13,Office Supplies,Markers,UPI,10/26/2024,Andrea Hill,Illinois,Chicago,2024-10,2024
